zheng4 qi4,healthy environment; healthy atmosphere; righteousness; vital energy (in Chinese medicine)
zheng4 qian2,to make money
zheng4 quan2,regime; (wield) political power
zheng4 que4,correct; proper
zheng4 shi2,to confirm (sth to be true); to verify
zheng4 shi4,formal; official
zheng4 shu1,credentials; certificate
zheng4 yi4,justice; righteous; righteousness
zheng4 zai4,in the process of (doing something or happening); while (doing)
zheng4 zhi4,politics; political
zheng4 zhong4,serious
zheng4 zhuang4,symptom (of an illness)
zheng4,upright; centrally located; (of time or figure) exactly; correct; (of taste) pure
zhi1 cheng1,to prop up; to support; strut; brace
zhi1 chi2,to be in favor of; to support; to back; support; backing; to stand by; CL:個|个[ge4]
zhi1 chu1,to spend; to pay out; expense
zhi1 dao4,to know; to be aware of
zhi1 fang2,body fat
zhi1 jue2,perception; consciousness
zhi1 liu2,tributary (river)
zhi1 pei4,to dominate; to allocate
zhi1 piao4,check (bank); cheque; CL:本[ben3]
zhi1 shi5,intellectual; knowledge-related; knowledge; CL:門|门[men2]
zhi1 yuan2,to provide assistance; to support; to back
zhi1 zhu4,mainstay; pillar; prop; backbone
zhi1 zu2 chang2 le4,satisfied with what one has (idiom)
zhi1,"(possessive particle, literary equivalent of 的); him; her; it"
zhi1,"branch; classifier for sticks, rods, pencils etc"
zhi1,"classifier for birds and certain animals, one of a pair, some utensils, vessels etc"
zhi1,"to support; to sustain; to erect; to raise; branch; division; to draw money; surname Zhi; classifier for rods such as pens and guns, for army divisions and for songs or compositions; watt, classifier for power of light bulbs"
zhi2 ban1,to work a shift; on duty
zhi2 bo1,live broadcast (not recorded); direct internet broadcasting
zhi2 de5,to be worth; to deserve
zhi2 jie1,direct; opposite: indirect 間接|间接; immediate; directly; straightforward
zhi2 min2 di4,colony
zhi2 neng2,function; role
zhi2 wei4,post; office; position
zhi2 wu4,botanical; plant; vegetation; CL:種|种[zhong3]
zhi2 wu4,post; position; job; duties
zhi2 xing2,implement; carry out; to execute; to run
zhi2 ye4,occupation; profession; vocation; professional
zhi2 zhao4,a license; a permit
zhi2,straight; to straighten; fair and reasonable; frank; straightforward; (indicates continuing motion or action); vertical; vertical downward stroke in Chinese characters
zhi3 biao1,norm; index; target
zhi3 dao3,to guide; to give directions; to direct; to coach; guidance; tuition; CL:個|个[ge4]
zhi3 ding4,to appoint; to assign; to indicate clearly and with certainty; designated
zhi3 hao3,without any better option; to have to; to be forced to
zhi3 hui1,to conduct; to command; to direct; conductor (of an orchestra); CL:個|个[ge4]
zhi3 jia5,fingernail
zhi3 ling4,order; command; instruction
zhi3 nan2 zhen1,compass
zhi3 shi4,to point out; to indicate; to instruct; directives; instructions; CL:個|个[ge4]
zhi3 wang4,to hope for sth; to count on; hope
zhi3 yao4,if only; so long as
zhi3 ze2,to criticize; to find fault with; to denounce
zhi3,finger; to point at or to; to indicate or refer to; to depend on; to count on; (of hair) to stand on end
zhi3,only; merely; just; but
zhi4 an1,law and order; public security
zhi4 cai2,to punish; punishment; sanctions (incl. economic)
zhi4 ci2,"to express in words or writing; to make a speech (esp. short introduction, vote of thanks, afterword, funeral homily etc); to address (an audience); same as 致詞|致词"
zhi4 ding4,to draw up; to formulate
zhi4 ding4,to work out; to formulate
zhi4 du4,"system (e.g. political, adminstrative etc); institution; CL:個|个[ge4]"
zhi4 fu2,"to subdue; to check; to bring under control; (in former times) what one is allowed to wear depending on social status; uniform (army, party, school etc); livery (for company employees); CL:套[tao4]"
zhi4 hui4,wisdom; knowledge; intelligent; intelligence
zhi4 jin1,until now
zhi4 li3,to govern; to administer; to manage; to control
zhi4 li4 yu2,to devote to; to dedicate to
zhi4 li4,intelligence; intellect
zhi4 liang4,quality; mass (in physics); CL:個|个[ge4]
zhi4 liao2,to treat; to cure; medical treatment; cure
zhi4 liu2,to detain; retention
zhi4 neng2,"intelligent; able; smart (phone, system, bomb etc)"
zhi4 qi4,ambition; resolve; backbone; drive; spirit
zhi4 shang1,IQ (intelligence quotient)
zhi4 shao3,at least; (to say the) least
zhi4 shi3,to cause; to result in
zhi4 xu4,order (orderly); order (sequence); social order; the state (of society); CL:個|个[ge4]
zhi4 yu2,as for; as to; to go so far as to
zhi4 yuan4 zhe3,volunteer
zhi4 yue1,to restrict; condition
zhi4 zao4,to manufacture; to make
zhi4 zhi3,to curb; to put a stop to; to stop; to check; to limit
zhi4 zuo4,make; manufacture
zhong1 cheng2,devoted; fidelity; loyal; loyalty
zhong1 dian3,the end; end point; finishing line (in a race); destination; terminus; CL:個|个[ge4]
zhong1 duan4,to cut short; to break off; to discontinue
zhong1 jian1,between; intermediate; mid; middle
zhong1 jie4,to act as intermediary; to link; intermediate; inter-; agency; agent
zhong1 jiu1,in the end; after all is said and done
zhong1 li4,neutral
zhong1 nian2,entire year; throughout the year; age at death
zhong1 shen1,lifelong; all one's life; marriage
zhong1 shi2,faithful
zhong1 wu3,noon; midday; CL:個|个[ge4]
zhong1 xin1,center; heart; core; CL:個|个[ge4]
zhong1 xin1,heartfelt; wholehearted; cordial
zhong1 xun2,middle third of a month
zhong1 yang1,central; middle; center; central authorities (of a state)
zhong1 yu2,at last; in the end; finally; eventually
zhong1 zhi3,to stop; to terminate (law)
zhong1,"clock; o'clock; time as measured in hours and minutes; bell; CL:架[jia4],座[zuo4]"
zhong3 liu2,tumor
zhong3 zi5,"seed; CL:顆|颗[ke1],粒[li4]"
zhong3 zu2,race; ethnicity
zhong3,"abbr. for 物種|物种, genus; race; seed; breed; species; strain; kind; type; has guts (i.e. courage); nerve; classifier for types: kind, sort; classifier for languages"
zhong4 dian3,emphasis; focal point; priority; key; with the emphasis on; focusing on
zhong4 liang4,weight; CL:個|个[ge4]
zhong4 shi4,to attach importance to sth; to value
zhong4 suo3 zhou1 zhi1,as everyone knows (idiom)
zhong4 xin1,center of gravity; central core; main part
zhong4 yao4,important; significant; major
zhong4,heavy; serious
zhou1 bian1,periphery; rim
zhou1 dao5,thoughtful; considerate; attentive; thorough
zhou1 mi4,careful; thorough
zhou1 mo4,weekend
zhou1 nian2,anniversary; annual
zhou1 qi1,period; cycle
zhou1 wei2,surroundings; environment; to encompass
zhou1 zhe2,complication; twists and turns; problem; setback
zhou1 zhuan3,turnover (in cash or personnel); to have enough resources to cover a need
zhou1,boat
zhou1,porridge (of rice or millet)
zhou1,prefecture; state (e.g. of US); province (old); administrative division (old)
zhou4 wen2,wrinkle; CL:道[dao4]
zhou4 ye4,"day and night; period of 24 hours; continuously, without stop"
zhu1 wei4,(pron) everyone; Ladies and Gentlemen; Sirs
zhu1,"hog; pig; swine; CL:口[kou3],頭|头[tou2]"
zhu1,tree trunk; stump (tree root); a plant; classifier for trees or plants; to involve others (in shady business)
zhu2 bu4,progressively; step by step
zhu2 jian4,gradually
zhu2 nian2,year after year; with each passing year; over the years
zhu2 zi5,"bamboo; CL:棵[ke1],支[zhi1],根[gen1]"
zhu3 ban4,to organize; to host (a conference or sports event)
zhu3 chi2,to take charge of; to manage or direct; to preside over; to uphold; to stand for (eg justice); to host (a TV or radio program etc)
zhu3 dao3,to lead; to manage
zhu3 dong4,to take the initiative; to do sth of one's own accord; active; opposite: passive 被動|被动[bei4 dong4]; drive (of gears and shafts etc)
zhu3 fu4,to tell; to exhort; injunction
zhu3 guan1,subjective
zhu3 guan3,in charge; responsible for
zhu3 liu2,main stream (of a river); fig. the essential point; main viewpoint of a matter
zhu3 quan2,sovereignty
zhu3 ren2,master; host; CL:個|个[ge4]
zhu3 ti2,theme; subject
zhu3 xi2,"chairperson; premier; chairman; CL:個|个[ge4],位[wei4]"
zhu3 yao4,main; principal; major; primary
zhu3 yi5,plan; idea; decision; CL:個|个[ge4]
zhu3 zhang1,to advocate; to stand for; view; position; stand; proposition; viewpoint; assertion; CL:個|个[ge4]
zhu3,to cook; to boil
zhu3,to lean on; to prop on
zhu4 ce4,to register; to enroll
zhu4 fu2,blessings; wish well
zhu4 he4,to congratulate; congratulations; CL:個|个[ge4]
zhu4 li3,assistant
zhu4 ming2,famous; noted; well-known; celebrated
zhu4 she4,injection; to inject
zhu4 shi4,marginal notes; annotation; to annotate; to add comments to text
zhu4 shi4,to watch attentively; to gaze
zhu4 shou3,assistant; helper
zhu4 yi4,to take note of; to pay attention to
zhu4 zao4,to cast (pour metal into a mold)
zhu4 zha1,to station; to garrison (troops)
zhu4 zhai2,residence; tenement
zhu4 zhong4,to pay attention to; to emphasize
zhu4 zuo4,to write; literary work; book; article; writings; CL:部[bu4]
zhu4,invoke; pray to; wish; to express good wishes; surname Zhu
zhu4,to live; to dwell; to stay; to reside; to stop
zhua1 jin3,to grasp firmly; to pay special attention to; to rush in; to make the most of
zhuai4,to drag; to haul
zhuan1 chang2,specialty; special knowledge or ability
zhuan1 cheng2,special-purpose trip
zhuan1 jia1,expert; specialist; CL:個|个[ge4]
zhuan1 ke1,specialized subject; branch (of medicine); specialized training school
zhuan1 li4,patent
zhuan1 men2,specialist; specialized; customized
zhuan1 ti2,special topic
zhuan1 wa3,tiles and bricks
zhuan1 xin1,to concentrate; absorption; concentration; engrossed
zhuan1 ye4,"specialty; specialized field; main field of study (at university); major; CL:門|门[men2],個|个[ge4]; professional"
zhuan3 bian4,change; transform; CL:個|个[ge4]
zhuan3 da2,to pass on; to convey; to communicate
zhuan3 gao4,to pass on; to communicate; to transmit
zhuan3 rang4,"transfer (technology, goods etc); conveyancing (property)"
zhuan3 yi2,to shift; to divert or distract (attention etc); to change; to transform; metastasis (medicine)
zhuan3 zhe2,shift in the trend of events; plot shift in a book; twists and turns
zhuan4 ji4,"biography; CL:篇[pian1],部[bu4]"
zhuan4,earn; make a profit
zhuang1 bei4,equipment; to equip; to outfit
zhuang1 shi4,to decorate; decoration; decorative; ornamental
zhuang1 xie4,to load or unload; to transfer; to assemble and disassemble
zhuang1 yan2,stately
zhuang1 zhong4,grave; solemn; dignified
zhuang1,adornment; to adorn; dress; clothing; costume (of an actor in a play); to play a role; to pretend; to install; to fix; to wrap (sth in a bag); to load; to pack
zhuang4 guan1,spectacular; magnificent sight
zhuang4 kuang4,condition; state; situation; CL:個|个[ge4]
zhuang4 li4,magnificence; magnificent; majestic; glorious
zhuang4 lie4,brave; heroic
zhuang4 tai4,state of affairs; state; mode; situation; CL:個|个[ge4]
zhuang4,tents; classifier for houses
zhuang4,to hit; to strike; to meet by accident; to run into; to bump against; to bump into
zhui1 dao4,mourning; memorial (service etc)
zhui1 jiu1,investigate; look into
zhui1 qiu2,to pursue (a goal etc) stubbornly; to seek after; to woo
zhun3 bei4,preparation; prepare
zhun3 que4,accurate; exact; precise
zhun3 shi2,on time; punctual; on schedule
zhun3 ze2,norm; standard; criterion
zhuo1 zi5,"table; desk; CL:張|张[zhang1],套[tao4]"
zhuo2 mo2,to carve and polish (jade); to polish and refine a literary work
zhuo2 shou3,to put one's hand to it; to start out on a task; to set out
zhuo2 xiang3,to give thought (to others); to consider (other people's needs)
zhuo2 yue4,distinction; excellence; outstanding; surpassing; distinguished; splendid
zhuo2 zhong4,put emphasis on; to stress; to emphasize
zi1 ben3,capital (as in capitalism)
zi1 chan3,property; assets
zi1 ge2,qualifications
zi1 jin1,funds; funding; capital
zi1 liao4,"material; resources; data; information; profile (Internet); CL:份[fen4],個|个[ge4]"
zi1 shen1,senior (in terms of depth of accumulated experience); deeply qualified
zi1 shi4,posture; position
zi1 tai4,attitude; posture; stance
zi1 wei4,taste; flavor; feeling
zi1 xun2,to consult; to seek advice; consultation; (sales) inquiry (formal)
zi1 yuan2,natural resource (such as water or minerals); resource (such as manpower or tourism)
zi1 zhang3,to grow (usually of abstract things); to yield; to develop
zi1 zhu4,to subsidize; to provide financial aid; subsidy
zi3 dan4,"bullet; CL:粒[li4],顆|颗[ke1],發|发[fa1]"
zi3 xi4,careful; attentive; cautious
zi3,purple; violet; amethyst; Lithospermum erythrorhizon (flowering plant whose root provides red purple dye); Japanese: murasaki
zi4 bei1,feeling inferior; self-abased
zi4 cong2,since (a time); ever since
zi4 dian3,dictionary; character dictionary; CL:本[ben3]
zi4 dong4,automatic; voluntarily
zi4 fa1,spontaneous
zi4 hao2,(feel a sense of) pride; to be proud of sth (in a good way)
zi4 ji3,self; (reflexive pronoun); own
zi4 jue2,conscious; aware; on one's own initiative; conscientious
zi4 li4 geng1 sheng1,regeneration through one's own effort (idiom); self-reliance
zi4 man3,complacent; self-satisfied
zi4 mu3,letter (of the alphabet); CL:個|个[ge4]
zi4 mu4,caption; subtitle
zi4 ran2,nature; natural; naturally
zi4 si1,selfish; selfishness
zi4 xin4,confidence; self-confidence
zi4 xing2 che1,bicycle; bike; CL:輛|辆[liang4]
zi4 you2,freedom; free; liberty; CL:個|个[ge4]
zi4 yuan4,voluntary
zi4 zhu3,to act for oneself; autonomous
zi4,letter; symbol; character; word; CL:個|个[ge4]; courtesy or style name traditionally given to males aged 20 in dynastic China
zong1 he2,comprehensive; composite; synthesized; to sum up; to integrate; to synthesize
zong1 ji4,tracks; trail; footprint; trace; vestige
zong1 jiao4,religion
zong1 se4,brown
zong1 zhi3,objective; aim; goal
zong3 cai2,chairman; director-general (of a company etc)
zong3 er2 yan2 zhi1,in short; in a word; in brief
zong3 gong4,altogether; in sum; in all; in total
zong3 he2,sum
zong3 jie2,to sum up; to conclude; summary; resume; CL:個|个[ge4]
zong3 li3,"premier; prime minister; CL:個|个[ge4],位[wei4],名[ming2]"
zong3 shi4,always
zong3 suan4,at long last; finally; on the whole
zong3 tong3,"president (of a country); CL:個|个[ge4],位[wei4],名[ming2],屆|届[jie4]"
zong3 zhi1,in a word; in short; in brief
zong4 heng2,"lit. warp and weft in weaving; vertically and horizontal; length and breadth; criss-crossed; able to move unhindered; abbr. for 合縱連橫|合纵连横[He2 zong4 Lian2 heng2], School of Diplomacy during the Warring States Period (475 - 221 BC)"
zou3 lang2,corridor; aisle; hallway; colonnade; passageway; piazza; veranda
zou3 lou4,"to leak (of information, liquid etc); to divulge"
zou3 si1,to smuggle; to have an illicit affair
zou3,"to walk; to go; to run; to move (of vehicle); to visit; to leave; to go away; to die (euph.); from; through; away (in compound verbs, such as 撤走); to change (shape, form, meaning)"
zou4,to beat up; to break to pieces
zu1 lin4,to rent; to lease; to hire
zu1,to hire; to rent; to charter; to rent out; to lease out; rent; land tax
zu2 yi3,sufficient to...; so much so that; so that
zu3 ai4,to obstruct; to hinder; to block
zu3 cheng2,component; part; element; constitute; make up
zu3 fu4,father's father; paternal grandfather
zu3 guo2,ancestral land CL:個|个[ge4]; homeland; used for PRC
zu3 he2,to assemble; combination; combinatorial
zu3 lan2,to stop; to obstruct
zu3 nao2,to thwart; to obstruct (sth)
zu3 xian1,ancestor; forebears
zu3 zhi1,to organize; organization; organized system; nerve; tissue; CL:個|个[ge4]
zu3 zhi3,to prevent; to block
zu3,to form; to organize; class; section
zuan1 yan2,to study meticulously; to delve into
zuan4 shi2,diamond; CL:顆|颗[ke1]
zui3 chun2,lip; CL:片[pian4]
zui3,"mouth; beak; spout (of teapot etc); CL:張|张[zhang1],個|个[ge4]"
zui4 chu1,first; primary; initial
zui4 fan4,criminal
zui4 hao3,best; (you) had better (do what we suggest)
zui4 hou4,final; last; finally; ultimate
zui4 jin4,recent; recently; these days; latest; soon; nearest (of locations); shortest (of routes)
zui4,intoxicated
zui4,most; the most; -est
zun1 jing4,respect; to revere
